country,table_id,indicator,content_category,item,rank_group,value,unit,base,source_page,extraction_method,ocr_confidence,verification_status,notes
말레이시아,1-18,호감 저해요인,애니메이션,남성 여성,1+2순위(중복),10.0,%,380.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.9132,manual_review,
말레이시아,1-18,호감 저해요인,출판물,다양한 문에 대한 고로가 부족해세인종 성소수자 종교,1순위,7.6,%,196.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.9969,manual_review,
말레이시아,1-18,호감 저해요인,출판물,출 캐릭터가 맘에 들지 않아서,순위미상(중복4회 중 1번째),2.1,%,196.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.9651,manual_review,순위 불명(순위미상(중복4회 중 1번째))
말레이시아,1-18,호감 저해요인,출판물,출 캐릭터가 맘에 들지 않아서,순위미상(중복4회 중 2번째),5.1,%,196.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.6789,manual_review,순위 불명(순위미상(중복4회 중 2번째))
말레이시아,1-18,호감 저해요인,출판물,출 캐릭터가 맘에 들지 않아서,순위미상(중복4회 중 3번째),7.7,%,196.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.7151,manual_review,순위 불명(순위미상(중복4회 중 3번째))
말레이시아,1-18,호감 저해요인,출판물,출 캐릭터가 맘에 들지 않아서,순위미상(중복4회 중 4번째),7.1,%,196.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.9999,manual_review,순위 불명(순위미상(중복4회 중 4번째))
말레이시아,1-18,호감 저해요인,출판물,내용이 선정적이고 폭력적이어서,1+2순위(중복),11.2,%,196.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.9691,manual_review,
말레이시아,1-18,호감 저해요인,출판물,남성 여성,1+2순위(중복),10.0,%,196.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.9132,manual_review,
말레이시아,1-18,호감 저해요인,웹툰,번역이 미혼해서,1순위,12.8,%,352.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.9988,manual_review,
말레이시아,1-18,호감 저해요인,웹툰,접하기 어려운 환경이어서,1순위,10.5,%,352.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.9999,manual_review,
말레이시아,1-18,호감 저해요인,웹툰,캐릭터가 맘에 들지 않아서,순위미상(중복3회 중 1번째),5.1,%,352.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.9999,manual_review,순위 불명(순위미상(중복3회 중 1번째))
말레이시아,1-18,호감 저해요인,웹툰,캐릭터가 맘에 들지 않아서,순위미상(중복3회 중 2번째),2.5,%,352.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.9999,manual_review,순위 불명(순위미상(중복3회 중 2번째))
말레이시아,1-18,호감 저해요인,웹툰,캐릭터가 맘에 들지 않아서,순위미상(중복3회 중 3번째),4.8,%,352.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.9994,manual_review,순위 불명(순위미상(중복3회 중 3번째))
말레이시아,1-18,호감 저해요인,웹툰,다양한 문회에 대한 고마가 부족해세인종 성소수자 종교,1순위,4.3,%,352.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.7539,manual_review,
말레이시아,1-18,호감 저해요인,웹툰,톤 번역이 미롭해서,1순위,23.9,%,352.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.8989,manual_review,
말레이시아,1-18,호감 저해요인,웹툰,(시청 경로 부족 인터넷 속되망 문제   정보 부족 등,1순위,16.7,%,352.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.8898,manual_review,
말레이시아,1-18,호감 저해요인,웹툰,디양한 문에 대한 고로가 부족해세인종 성소수자 종교 등,1+2순위(중복),8.2,%,352.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,1.0,manual_review,
말레이시아,1-18,호감 저해요인,웹툰,복 캐릭터규 만데 들지 않아서,1+2순위(중복),7.7,%,352.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.9982,manual_review,
말레이시아,1-18,호감 저해요인,웹툰,Q,1+2순위(중복),2.0,%,352.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.4511,manual_review,
말레이시아,1-18,호감 저해요인,웹툰,남성 여성,1+2순위(중복),10.0,%,352.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.9132,manual_review,
말레이시아,1-18,호감 저해요인,게임,게임 캐릭터의 매력이 부족정체성이 모호해서,1순위,5.0,%,281.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.9992,manual_review,
말레이시아,1-18,호감 저해요인,게임,게임이 선정적이고 폭력적이어서,1+2순위(중복),13.2,%,281.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.9435,manual_review,
말레이시아,1-18,호감 저해요인,게임,기타,1+2순위(중복),0.4,%,281.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.7918,manual_review,
말레이시아,1-18,호감 저해요인,게임,남성 여성,1+2순위(중복),10.0,%,281.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.9132,manual_review,
말레이시아,1-18,호감 저해요인,패션,제품 종류 및 스타일이 다양하지 않아서,순위미상(중복4회 중 1번째),10.2,%,407.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.9236,manual_review,순위 불명(순위미상(중복4회 중 1번째))
말레이시아,1-18,호감 저해요인,패션,제품 종류 및 스타일이 다양하지 않아서,순위미상(중복4회 중 2번째),46.0,%,407.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.7379,manual_review,순위 불명(순위미상(중복4회 중 2번째))
말레이시아,1-18,호감 저해요인,패션,제품 종류 및 스타일이 다양하지 않아서,순위미상(중복4회 중 3번째),19.8,%,407.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.6157,manual_review,순위 불명(순위미상(중복4회 중 3번째))
말레이시아,1-18,호감 저해요인,패션,제품 종류 및 스타일이 다양하지 않아서,순위미상(중복4회 중 4번째),9.8,%,407.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.9995,manual_review,순위 불명(순위미상(중복4회 중 4번째))
말레이시아,1-18,호감 저해요인,패션,다양한 문화에 대한 고려가 부족해서,1+2순위(중복),13.8,%,407.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.9137,manual_review,
말레이시아,1-18,호감 저해요인,패션,기타,1+2순위(중복),0.2,%,407.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.9997,manual_review,
말레이시아,1-18,호감 저해요인,뷰티,(피부튼 성적 정체성 관습 문제 등,1순위,4.7,%,419.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.6964,manual_review,
말레이시아,1-18,호감 저해요인,뷰티,표S:,1+2순위(중복),10.2,%,419.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.9236,manual_review,
말레이시아,1-18,호감 저해요인,뷰티,운 품질이 떨어저서,1+2순위(중복),7.1,%,419.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.8339,manual_review,
말레이시아,1-18,호감 저해요인,뷰티,남성 여성,1+2순위(중복),10.0,%,419.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.8876,manual_review,
말레이시아,1-18,호감 저해요인,한국어,한국어 표기법이 복잡하고 비효율적으로 느껴저서,1순위,17.6,%,296.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.7646,manual_review,
말레이시아,1-18,호감 저해요인,한국어,한국 단어나 표현 방식이 낯설고 불편해서,1순위,13.2,%,296.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,0.9996,manual_review,
말레이시아,1-18,호감 저해요인,한국어,한국어가 배우기 어렵다고 느껴저서,1+2순위(중복),28.1,%,296.0,"329,330,331,332,333,334,335,336",easyocr+ranked_item_row_grouping,1.0,manual_review,
인도네시아,1-17,호감요인,드라마,선호하는 배우가 출연해서,1+2순위(중복),14.3,%,644.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9963,manual_review,
인도네시아,1-17,호감요인,예능,재미있는 게임 및 소재름 사용해서,1순위,13.6,%,63.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9947,manual_review,
인도네시아,1-17,호감요인,예능,출연진의 캐릭터 및 역할 등이 개성 있어서,1순위,10.5,%,63.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9994,manual_review,
인도네시아,1-17,호감요인,예능,슈 핸중증오제* 혈탤닷들 승렉리잡-어있어서,1순위,8.3,%,63.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.7007,manual_review,
인도네시아,1-17,호감요인,예능,예 능 기타 출연진들 간의 팀위크가 돌보여서 자막 그래픽 합성  회면구성 등 편집이 재미있어서,1순위,4.1,%,63.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9995,manual_review,
인도네시아,1-17,호감요인,예능,온라인모바일 플랍품올 통해 접할 수 있어서,1+2순위(중복),14.9,%,63.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.6942,manual_review,
인도네시아,1-17,호감요인,예능,복 자막; ' 그픽 합성 화면구성 등 편집이 재미있어서,1+2순위(중복),12.6,%,63.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9995,manual_review,
인도네시아,1-17,호감요인,예능,출연진들 간의 팀위크가 몸보여서,1+2순위(중복),8.7,%,63.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.5933,manual_review,
인도네시아,1-17,호감요인,예능,기타,1+2순위(중복),0.3,%,63.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9822,manual_review,
인도네시아,1-17,호감요인,예능,남성 여성,1+2순위(중복),10.0,%,63.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9397,manual_review,
인도네시아,1-17,호감요인,영화,수 훌평등양국화 통치회 문제들 현실적므로 표현해서,1순위,6.1,%,635.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9733,manual_review,
인도네시아,1-17,호감요인,영화,패센부티 등 한국 최신 트렌드록 볼 수 있어서,1순위,2.8,%,635.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.8844,manual_review,
인도네시아,1-17,호감요인,영화,출 불평등양극화 등 사회 문제름 현실적으로 표현해서,1+2순위(중복),10.4,%,635.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9601,manual_review,
인도네시아,1-17,호감요인,영화,복 표라유교-방스플렉스물기해R촉수-싶어어,1+2순위(중복),8.3,%,635.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.7007,manual_review,
인도네시아,1-17,호감요인,음악,남성 여성,1+2순위(중복),10.0,%,632.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9397,manual_review,
인도네시아,1-17,호감요인,애니메이션,캐릭터의 성격 역할이 마음에 들어서,1순위,10.9,%,644.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9995,manual_review,
인도네시아,1-17,호감요인,출판물,슈 캐릭학외 선격면활일 마을예 -들어어서,1순위,7.1,%,551.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9998,manual_review,
인도네시아,1-17,호감요인,출판물,자국의 문화 코드와 잘 맞아서,1순위,4.5,%,551.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9964,manual_review,
인도네시아,1-17,호감요인,출판물,왼오프라인올 통해 쉽제 구매할 수 있어서,1+2순위(중복),18.9,%,551.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9999,manual_review,
인도네시아,1-17,호감요인,출판물,흙 한국의 최신 트럭드록 접할 수 있어서,1+2순위(중복),15.1,%,551.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9981,manual_review,
인도네시아,1-17,호감요인,출판물,(토 차삭학품로와 서로마}문활생하서,1+2순위(중복),7.5,%,551.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.994,manual_review,
인도네시아,1-17,호감요인,출판물,기타,1+2순위(중복),0.2,%,551.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9998,manual_review,
인도네시아,1-17,호감요인,출판물,남성 여성,1+2순위(중복),10.0,%,551.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9397,manual_review,
인도네시아,1-17,호감요인,웹툰,캐릭터의 성격역할이 마음에 들어서,1순위,9.8,%,643.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.6757,manual_review,
인도네시아,1-17,호감요인,게임,남성 여성,1+2순위(중복),10.0,%,570.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9397,manual_review,
인도네시아,1-17,호감요인,패션,제품 종류 및 스타일이 다양해서,1순위,13.3,%,654.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9947,manual_review,
인도네시아,1-17,호감요인,패션,주변 사람들 사이에 평판이 좋아서,1순위,8.0,%,654.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,1.0,manual_review,
인도네시아,1-17,호감요인,패션,좋아하는 한류스타가 사용홍보하기 때문에,1+2순위(중복),17.7,%,654.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9981,manual_review,
인도네시아,1-17,호감요인,뷰티,품질 대비 가격이 저럼해서,1+2순위(중복),16.2,%,643.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9022,manual_review,
인도네시아,1-17,호감요인,뷰티,남성 여성,1+2순위(중복),10.0,%,643.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9397,manual_review,
인도네시아,1-17,호감요인,음식,슈 결러_로음 -재료나 주리번물_살용해서문,1순위,8.6,%,629.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.7366,manual_review,
인도네시아,1-17,호감요인,음식,종이하는 인풀루언서가 자주 먹거나 노출하기 때문에,1+2순위(중복),20.0,%,629.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9924,manual_review,
인도네시아,1-17,호감요인,한국어,한국어름 통해 한국 문화틀 이해할 수 있어서,1순위,13.2,%,516.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9994,manual_review,
인도네시아,1-17,호감요인,한국어,한류름 좋아해서,1순위,11.2,%,516.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.9982,manual_review,
인도네시아,1-17,호감요인,한국어,Q,1+2순위(중복),2.0,%,516.0,"383,384,385,386,387,388",easyocr+ranked_item_row_grouping,0.3106,manual_review,
인도네시아,1-18,호감 저해요인,드라마,한국어가 어렵고 생소해서,1순위,7.9,%,64.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9989,manual_review,
인도네시아,1-18,호감 저해요인,드라마,휴교기 '얼죄환 환정@렉서-되망 문제 정보 부족 딩,1순위,5.4,%,64.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9999,manual_review,
인도네시아,1-18,호감 저해요인,드라마,디양한 문화에 대한 고로가 부족해세인종 성소수자 종교 등,1순위,3.1,%,64.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9971,manual_review,
인도네시아,1-18,호감 저해요인,드라마,폭력노출 등 표현방식이 너무 강해서,1순위,3.0,%,64.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9053,manual_review,
인도네시아,1-18,호감 저해요인,드라마,질S '월울화 확경일등서속-되망 문제 정보 부족 딩,1+2순위(중복),11.5,%,64.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9918,manual_review,
인도네시아,1-18,호감 저해요인,드라마,운 다양한 문에 대한 고로마 부족해세인종 성소수자 종교 히,1+2순위(중복),9.1,%,64.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,1.0,manual_review,
인도네시아,1-18,호감 저해요인,예능,짓히 어려운 '경로 무족 확정 뒷서속-되망 문제 정보 부족 텅,1순위,11.8,%,657.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.7853,manual_review,
인도네시아,1-18,호감 저해요인,예능,번역 자막더방으로 보기 불편해서,1순위,7.1,%,657.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9976,manual_review,
인도네시아,1-18,호감 저해요인,예능,어려운 환경이어서 (알-울환하 어-되망 문제 정보 부족 등,1+2순위(중복),17.9,%,657.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9963,manual_review,
인도네시아,1-18,호감 저해요인,예능,남성 여성,1+2순위(중복),10.0,%,657.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9548,manual_review,
인도네시아,1-18,호감 저해요인,영화,스토리의 짜임새가 떨어저서,1순위,3.3,%,356.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.979,manual_review,
인도네시아,1-18,호감 저해요인,영화,다양한 문에 대한 고로마 부족해세인종 성소수자 종교 히,1+2순위(중복),12.8,%,356.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9997,manual_review,
인도네시아,1-18,호감 저해요인,영화,복 스토리의 따임세가 떨어저서,1+2순위(중복),7.2,%,356.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9911,manual_review,
인도네시아,1-18,호감 저해요인,영화,남성 여성,1+2순위(중복),10.0,%,356.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9548,manual_review,
인도네시아,1-18,호감 저해요인,음악,팬덤 문화가 폐쇄적 배타적이어서,1순위,6.3,%,316.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9967,manual_review,
인도네시아,1-18,호감 저해요인,음악,사회 도덕적 가치에 반하는 내용이어서,1+2순위(중복),10.8,%,316.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9998,manual_review,
인도네시아,1-18,호감 저해요인,음악,기타,1+2순위(중복),0.5,%,316.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9998,manual_review,
인도네시아,1-18,호감 저해요인,애니메이션,스토리 소재 장르 등이 진부획일적이어서,1순위,7.0,%,64.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9383,manual_review,
인도네시아,1-18,호감 저해요인,애니메이션,캐릭터가 마음에 들지 않아서,1순위,4.6,%,64.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.993,manual_review,
인도네시아,1-18,호감 저해요인,애니메이션,흙 한국적 요소가 강해세한국 문화전통스토리 등 다양한 문회에 대한 고로가 부족해세인종 성소수자 종교 등,1+2순위(중복),10.1,%,64.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.6883,manual_review,
인도네시아,1-18,호감 저해요인,애니메이션,복 캐릭터가 사음예 들지 않아서,1+2순위(중복),8.8,%,64.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9999,manual_review,
인도네시아,1-18,호감 저해요인,애니메이션,남성 여성,1+2순위(중복),10.0,%,64.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9548,manual_review,
인도네시아,1-18,호감 저해요인,출판물,언어와 문화가 달라 내용올 이해하기 어려워서,1순위,7.8,%,551.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9993,manual_review,
인도네시아,1-18,호감 저해요인,출판물,다양한 문에 대한 고로가 부족해세인종 성소수자 종교,1순위,7.6,%,551.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9961,manual_review,
인도네시아,1-18,호감 저해요인,출판물,캐릭터가 맘에 들지 않아서,순위미상(중복4회 중 1번째),2.9,%,551.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.5103,manual_review,순위 불명(순위미상(중복4회 중 1번째))
인도네시아,1-18,호감 저해요인,출판물,캐릭터가 맘에 들지 않아서,순위미상(중복4회 중 2번째),2.5,%,551.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9999,manual_review,순위 불명(순위미상(중복4회 중 2번째))
인도네시아,1-18,호감 저해요인,출판물,캐릭터가 맘에 들지 않아서,순위미상(중복4회 중 3번째),4.9,%,551.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9634,manual_review,순위 불명(순위미상(중복4회 중 3번째))
인도네시아,1-18,호감 저해요인,출판물,캐릭터가 맘에 들지 않아서,순위미상(중복4회 중 4번째),4.3,%,551.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9855,manual_review,순위 불명(순위미상(중복4회 중 4번째))
인도네시아,1-18,호감 저해요인,출판물,기타,1+2순위(중복),0.2,%,551.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9998,manual_review,
인도네시아,1-18,호감 저해요인,출판물,Q,1+2순위(중복),2.0,%,551.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.3465,manual_review,
인도네시아,1-18,호감 저해요인,출판물,남성 여성,1+2순위(중복),10.0,%,551.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9548,manual_review,
인도네시아,1-18,호감 저해요인,웹툰,번역이 미롭해서,1순위,12.3,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9857,manual_review,BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,번역이 미롭해서,1+2순위(중복),19.6,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.6503,manual_review,BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,연재 주기가 불규칙해세휴재 변경 등,1순위,9.0,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9999,manual_review,BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,연재 주기가 불규칙해세휴재 변경 등,1+2순위(중복),16.7,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9999,manual_review,BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,이용하는데 비용이 많이 들어서,1순위,8.2,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9999,manual_review,BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,이용하는데 비용이 많이 들어서,1+2순위(중복),15.4,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9923,manual_review,BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,과도한 광고 노출이 많아서,1순위,8.1,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9853,manual_review,BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,과도한 광고 노출이 많아서,1+2순위(중복),16.2,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9999,manual_review,BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,접하기 어려운 환경이어서,1순위,6.7,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9996,manual_review,BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,접하기 어려운 환경이어서,1+2순위(중복),13.0,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9995,manual_review,BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,언어와 문화가 달라 내용올 이해하기 어려워서,1순위,5.0,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9999,manual_review,BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,다양한 문회에 대한 고로가 부족해세인종 성소수자 종교 등,1순위,4.3,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9826,manual_review,BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,다양한 문회에 대한 고로가 부족해세인종 성소수자 종교 등,1+2순위(중복),8.1,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,1.0,manual_review,BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,사용자 환경이 불편해서,1순위,4.2,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9844,manual_review,BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,사용자 환경이 불편해서,1+2순위(중복),8.4,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9999,manual_review,BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,위 내용이 선정적이고 폭력적이어서,1순위,3.9,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.5525,manual_review,BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,위 내용이 선정적이고 폭력적이어서,1+2순위(중복),5.6,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9999,manual_review,BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,국가 간 역사-외교적 관계로 인해서,1순위,3.6,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9998,manual_review,BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,국가 간 역사-외교적 관계로 인해서,1+2순위(중복),4.5,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9993,manual_review,BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,스토리가 맘에 들지 않아서,순위미상(중복4회 중 1번째),3.0,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.7971,manual_review,순위 불명(순위미상(중복4회 중 1번째)); BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,스토리가 맘에 들지 않아서,순위미상(중복4회 중 2번째),2.8,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9993,manual_review,순위 불명(순위미상(중복4회 중 2번째)); BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,스토리가 맘에 들지 않아서,순위미상(중복4회 중 3번째),5.6,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9999,manual_review,순위 불명(순위미상(중복4회 중 3번째)); BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,스토리가 맘에 들지 않아서,순위미상(중복4회 중 4번째),5.1,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,1.0,manual_review,순위 불명(순위미상(중복4회 중 4번째)); BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,소재 장르 등이 진부획일적이어서,1순위,2.6,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9999,manual_review,BASE 값 이상: 0.0
인도네시아,1-18,호감 저해요인,웹툰,소재 장르 등이 진부획일적이어서,1+2순위(중복),8.1,%,0.0,"389,390,391,392,393,394,395,396",easyocr+ranked_item_row_grouping,0.9998,manual_review,BASE 값 이상: 0.0
