source_file,survey_type,table_code,table_title,base,country,country_std,category,response_option,sample_n,sample_n_raw,value,unit
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,일본,일본,국가/지역,Bot2,603.0,(603),27.398944177568374,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,대만,대만,국가/지역,전혀 방문할 의향이 없다,357.0,(357),1.693331859574383,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,대만,대만,국가/지역,별로 방문할 의향이 없다,357.0,(357),7.231446166838445,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,대만,대만,국가/지역,방문 의향을 정하지 않았다,357.0,(357),15.302720429138441,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,대만,대만,국가/지역,약간 방문할 의향이 있다,357.0,(357),44.086083908490515,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,대만,대만,국가/지역,매우 방문할 의향이 있다,357.0,(357),31.68641763595808,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,대만,대만,국가/지역,종합/Top2,357.0,(357),75.77250154444869,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,대만,대만,국가/지역,Mid,357.0,(357),15.302720429138441,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,대만,대만,국가/지역,Bot2,357.0,(357),8.92477802641283,%
2025_잠재방한객조사_일반외국인.xlsx,일반외국인,B5A-1,<표B5A-1> 향후 3년 내(~2028년) 해외여행 목적지로서 방문 의향_1. 한국(해외여행 의향자 기준),BASE:B3. ④~⑤,미국,미국,국가/지역,전혀 방문할 의향이 없다,368.0,(368),29.14925170075095,%
