country,table_id,indicator,category,item,value,unit,base,source_page,extraction_method,ocr_confidence,verification_status,notes
미국,1-33,관심도,,본인 소비지출 의향 변화 (1년 전 대비) - 5점 척도 평균(점),3.53,score(1-5),1300.0,836,easyocr+label_targeted_row_lookup,0.5556,auto_extracted,
미국,1-33,관심도,,본인 소비지출 의향 변화 (1년 후 예상) - 5점 척도 평균(점),3.53,score(1-5),1300.0,836,easyocr+label_targeted_row_lookup,0.5556,auto_extracted,
미국,1-35,인식변화,,매우 부정적으로 변함,0.8,%,1300.0,838,easyocr+label_targeted_row_lookup,0.8042,auto_extracted,
미국,1-35,인식변화,,약간 부정적으로 변함,3.0,%,1300.0,838,easyocr+label_targeted_row_lookup,0.6437,auto_extracted,
미국,1-35,인식변화,,변화 없음,28.2,%,1300.0,838,easyocr+label_targeted_row_lookup,0.929,auto_extracted,
미국,1-35,인식변화,,약간 긍정적으로 변함,38.8,%,1300.0,838,easyocr+label_targeted_row_lookup,0.5928,auto_extracted,
미국,1-35,인식변화,,매우 긍정적으로 변함,29.1,%,1300.0,838,easyocr+label_targeted_row_lookup,1.0,auto_extracted,
미국,1-35,인식변화,,5점 척도 평균(점),3.92,score(1-5),1300.0,838,easyocr+label_targeted_row_lookup,0.8783,auto_extracted,
미국,1-41,관광경험,,한국 관광 - 구매(방문) 경험률(%),36.9,%,1300.0,841,easyocr+label_targeted_row_lookup,0.9607,auto_extracted,
미국,1-41,관광경험,,한국 관광 - 평균 구매(방문) 횟수(회),1.38,회,1300.0,841,easyocr+label_targeted_row_lookup,0.6476,auto_extracted,
캐나다,1-16,호감도,드라마,5점 척도 평균(점),3.95,score(1-5),344.0,"861,862",easyocr+label_targeted_row_lookup,0.7682,auto_extracted,
캐나다,1-16,호감도,예능,5점 척도 평균(점),3.89,score(1-5),347.0,"861,862",easyocr+label_targeted_row_lookup,0.5918,auto_extracted,
캐나다,1-16,호감도,영화,5점 척도 평균(점),3.87,score(1-5),351.0,"861,862",easyocr+label_targeted_row_lookup,0.603,auto_extracted,
캐나다,1-16,호감도,음악,5점 척도 평균(점),3.49,score(1-5),374.0,"861,862",easyocr+label_targeted_row_lookup,0.9999,auto_extracted,
캐나다,1-16,호감도,애니메이션,5점 척도 평균(점),3.78,score(1-5),345.0,"861,862",easyocr+label_targeted_row_lookup,0.9992,auto_extracted,
캐나다,1-16,호감도,출판물,5점 척도 평균(점),3.89,score(1-5),182.0,"861,862",easyocr+label_targeted_row_lookup,0.6919,auto_extracted,
캐나다,1-16,호감도,웹툰,5점 척도 평균(점),3.86,score(1-5),215.0,"861,862",easyocr+label_targeted_row_lookup,0.4789,auto_extracted,
캐나다,1-16,호감도,게임,5점 척도 평균(점),3.82,score(1-5),307.0,"861,862",easyocr+label_targeted_row_lookup,0.6088,auto_extracted,
캐나다,1-16,호감도,패션,5점 척도 평균(점),3.83,score(1-5),341.0,"861,862",easyocr+label_targeted_row_lookup,0.8169,auto_extracted,
캐나다,1-16,호감도,뷰티,5점 척도 평균(점),3.88,score(1-5),344.0,"861,862",easyocr+label_targeted_row_lookup,0.7096,auto_extracted,
캐나다,1-16,호감도,음식,5점 척도 평균(점),4.01,score(1-5),368.0,"861,862",easyocr+label_targeted_row_lookup,0.9999,auto_extracted,
캐나다,1-16,호감도,한국어,5점 척도 평균(점),3.97,score(1-5),146.0,"861,862",easyocr+label_targeted_row_lookup,0.9991,auto_extracted,
캐나다,1-16,호감도,전반적 만족도,5점 척도 평균(점),3.71,score(1-5),800.0,"861,862",easyocr+label_targeted_row_lookup,0.799,auto_extracted,
캐나다,1-33,관심도,,본인 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.36,score(1-5),800.0,896,easyocr+label_targeted_row_lookup,0.9964,auto_extracted,
캐나다,1-33,관심도,,본인 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.3,score(1-5),800.0,896,easyocr+label_targeted_row_lookup,0.9976,auto_extracted,
캐나다,1-33,관심도,,자국민 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.43,score(1-5),800.0,896,easyocr+label_targeted_row_lookup,0.9985,auto_extracted,
캐나다,1-33,관심도,,자국민 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.44,score(1-5),800.0,896,easyocr+label_targeted_row_lookup,0.999,auto_extracted,
캐나다,1-33,관심도,,본인 소비지출 의향 변화 (1년 전 대비) - 5점 척도 평균(점),3.25,score(1-5),800.0,896,easyocr+label_targeted_row_lookup,0.9981,auto_extracted,
캐나다,1-33,관심도,,본인 소비지출 의향 변화 (1년 후 예상) - 5점 척도 평균(점),3.25,score(1-5),800.0,896,easyocr+label_targeted_row_lookup,0.9981,auto_extracted,
캐나다,1-35,인식변화,,매우 부정적으로 변함,1.0,%,800.0,898,easyocr+label_targeted_row_lookup,0.5958,auto_extracted,
캐나다,1-35,인식변화,,약간 부정적으로 변함,2.5,%,800.0,898,easyocr+label_targeted_row_lookup,0.5456,auto_extracted,
캐나다,1-35,인식변화,,변화 없음,39.9,%,800.0,898,easyocr+label_targeted_row_lookup,0.6846,auto_extracted,
캐나다,1-35,인식변화,,약간 긍정적으로 변함,39.0,%,800.0,898,easyocr+label_targeted_row_lookup,0.7822,auto_extracted,
캐나다,1-35,인식변화,,매우 긍정적으로 변함,17.7,%,800.0,898,easyocr+label_targeted_row_lookup,0.9987,auto_extracted,
캐나다,1-35,인식변화,,5점 척도 평균(점),3.7,score(1-5),800.0,898,easyocr+label_targeted_row_lookup,0.8063,auto_extracted,
캐나다,1-41,관광경험,,한국 관광 - 구매(방문) 경험률(%),21.6,%,800.0,901,easyocr+label_targeted_row_lookup,0.9999,auto_extracted,
캐나다,1-41,관광경험,,한국 관광 - 평균 구매(방문) 횟수(회),0.77,회,800.0,901,easyocr+label_targeted_row_lookup,0.999,auto_extracted,
멕시코,1-16,호감도,드라마,5점 척도 평균(점),4.07,score(1-5),476.0,"921,922",easyocr+label_targeted_row_lookup,0.9993,auto_extracted,
멕시코,1-16,호감도,예능,5점 척도 평균(점),4.04,score(1-5),469.0,"921,922",easyocr+label_targeted_row_lookup,0.8922,auto_extracted,
멕시코,1-16,호감도,영화,5점 척도 평균(점),4.05,score(1-5),476.0,"921,922",easyocr+label_targeted_row_lookup,0.9854,auto_extracted,
멕시코,1-16,호감도,음악,5점 척도 평균(점),3.92,score(1-5),475.0,"921,922",easyocr+label_targeted_row_lookup,0.6167,auto_extracted,
멕시코,1-16,호감도,애니메이션,5점 척도 평균(점),3.9,score(1-5),477.0,"921,922",easyocr+label_targeted_row_lookup,0.9674,auto_extracted,
멕시코,1-16,호감도,출판물,5점 척도 평균(점),4.0,score(1-5),448.0,"921,922",easyocr+label_targeted_row_lookup,0.9998,auto_extracted,
멕시코,1-16,호감도,웹툰,5점 척도 평균(점),4.04,score(1-5),478.0,"921,922",easyocr+label_targeted_row_lookup,0.9742,auto_extracted,
멕시코,1-16,호감도,게임,5점 척도 평균(점),3.97,score(1-5),460.0,"921,922",easyocr+label_targeted_row_lookup,0.9991,auto_extracted,
멕시코,1-16,호감도,패션,5점 척도 평균(점),4.07,score(1-5),476.0,"921,922",easyocr+label_targeted_row_lookup,0.6468,auto_extracted,
멕시코,1-16,호감도,뷰티,5점 척도 평균(점),4.02,score(1-5),474.0,"921,922",easyocr+label_targeted_row_lookup,0.9775,auto_extracted,
멕시코,1-16,호감도,음식,5점 척도 평균(점),4.13,score(1-5),478.0,"921,922",easyocr+label_targeted_row_lookup,0.3948,auto_extracted,
멕시코,1-16,호감도,한국어,5점 척도 평균(점),4.28,score(1-5),218.0,"921,922",easyocr+label_targeted_row_lookup,0.6733,auto_extracted,
멕시코,1-16,호감도,전반적 만족도,5점 척도 평균(점),4.07,score(1-5),960.0,"921,922",easyocr+label_targeted_row_lookup,0.9993,auto_extracted,
멕시코,1-33,관심도,,본인 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.69,score(1-5),960.0,956,easyocr+label_targeted_row_lookup,0.3888,auto_extracted,
멕시코,1-33,관심도,,본인 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.64,score(1-5),960.0,956,easyocr+label_targeted_row_lookup,0.9973,auto_extracted,
멕시코,1-33,관심도,,자국민 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.82,score(1-5),960.0,956,easyocr+label_targeted_row_lookup,0.3602,auto_extracted,
멕시코,1-33,관심도,,자국민 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.76,score(1-5),960.0,956,easyocr+label_targeted_row_lookup,0.9184,auto_extracted,
멕시코,1-33,관심도,,본인 소비지출 의향 변화 (1년 전 대비) - 5점 척도 평균(점),3.52,score(1-5),960.0,956,easyocr+label_targeted_row_lookup,0.7147,auto_extracted,
멕시코,1-33,관심도,,본인 소비지출 의향 변화 (1년 후 예상) - 5점 척도 평균(점),3.5,score(1-5),960.0,956,easyocr+label_targeted_row_lookup,0.9975,auto_extracted,
멕시코,1-35,인식변화,,매우 부정적으로 변함,0.7,%,960.0,958,easyocr+label_targeted_row_lookup,0.9998,auto_extracted,
멕시코,1-35,인식변화,,약간 부정적으로 변함,2.6,%,960.0,958,easyocr+label_targeted_row_lookup,0.9998,auto_extracted,
멕시코,1-35,인식변화,,변화 없음,19.7,%,960.0,958,easyocr+label_targeted_row_lookup,0.7245,auto_extracted,
멕시코,1-35,인식변화,,약간 긍정적으로 변함,45.3,%,960.0,958,easyocr+label_targeted_row_lookup,1.0,auto_extracted,
멕시코,1-35,인식변화,,매우 긍정적으로 변함,31.6,%,960.0,958,easyocr+label_targeted_row_lookup,0.9993,auto_extracted,
멕시코,1-35,인식변화,,5점 척도 평균(점),4.05,score(1-5),960.0,958,easyocr+label_targeted_row_lookup,0.9991,auto_extracted,
멕시코,1-41,관광경험,,한국 관광 - 구매(방문) 경험률(%),28.4,%,960.0,961,easyocr+label_targeted_row_lookup,0.9887,auto_extracted,
멕시코,1-41,관광경험,,한국 관광 - 평균 구매(방문) 횟수(회),0.85,회,960.0,961,easyocr+label_targeted_row_lookup,0.9988,auto_extracted,
브라질,1-16,호감도,드라마,5점 척도 평균(점),4.09,score(1-5),536.0,"981,982",easyocr+label_targeted_row_lookup,0.9998,auto_extracted,
브라질,1-16,호감도,예능,5점 척도 평균(점),4.12,score(1-5),522.0,"981,982",easyocr+label_targeted_row_lookup,0.9991,auto_extracted,
브라질,1-16,호감도,영화,5점 척도 평균(점),3.94,score(1-5),539.0,"981,982",easyocr+label_targeted_row_lookup,0.7771,auto_extracted,
브라질,1-16,호감도,음악,5점 척도 평균(점),3.82,score(1-5),535.0,"981,982",easyocr+label_targeted_row_lookup,0.6088,auto_extracted,
브라질,1-16,호감도,애니메이션,5점 척도 평균(점),4.02,score(1-5),532.0,"981,982",easyocr+label_targeted_row_lookup,0.9775,auto_extracted,
브라질,1-16,호감도,출판물,5점 척도 평균(점),3.98,score(1-5),505.0,"981,982",easyocr+label_targeted_row_lookup,0.9999,auto_extracted,
브라질,1-16,호감도,웹툰,5점 척도 평균(점),4.22,score(1-5),317.0,"981,982",easyocr+label_targeted_row_lookup,0.9923,auto_extracted,
브라질,1-16,호감도,게임,5점 척도 평균(점),4.1,score(1-5),521.0,"981,982",easyocr+label_targeted_row_lookup,0.9991,auto_extracted,
브라질,1-16,호감도,패션,5점 척도 평균(점),4.09,score(1-5),520.0,"981,982",easyocr+label_targeted_row_lookup,0.8801,auto_extracted,
브라질,1-16,호감도,뷰티,5점 척도 평균(점),4.06,score(1-5),527.0,"981,982",easyocr+label_targeted_row_lookup,0.9678,auto_extracted,
브라질,1-16,호감도,음식,5점 척도 평균(점),4.06,score(1-5),504.0,"981,982",easyocr+label_targeted_row_lookup,0.9678,auto_extracted,
브라질,1-16,호감도,한국어,5점 척도 평균(점),4.34,score(1-5),222.0,"981,982",easyocr+label_targeted_row_lookup,0.5756,auto_extracted,
브라질,1-16,호감도,전반적 만족도,5점 척도 평균(점),3.98,score(1-5),1100.0,"981,982",easyocr+label_targeted_row_lookup,0.9999,auto_extracted,
브라질,1-33,관심도,,본인 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.68,score(1-5),1100.0,1016,easyocr+label_targeted_row_lookup,0.7741,auto_extracted,
브라질,1-33,관심도,,본인 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.61,score(1-5),1100.0,1016,easyocr+label_targeted_row_lookup,0.9982,auto_extracted,
브라질,1-33,관심도,,자국민 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.83,score(1-5),1100.0,1016,easyocr+label_targeted_row_lookup,0.6601,auto_extracted,
브라질,1-33,관심도,,자국민 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.82,score(1-5),1100.0,1016,easyocr+label_targeted_row_lookup,0.3602,auto_extracted,
브라질,1-33,관심도,,본인 소비지출 의향 변화 (1년 전 대비) - 5점 척도 평균(점),3.49,score(1-5),1100.0,1016,easyocr+label_targeted_row_lookup,0.4512,auto_extracted,
브라질,1-33,관심도,,본인 소비지출 의향 변화 (1년 후 예상) - 5점 척도 평균(점),3.5,score(1-5),1100.0,1016,easyocr+label_targeted_row_lookup,0.9975,auto_extracted,
브라질,1-35,인식변화,,매우 부정적으로 변함,0.6,%,1100.0,1018,easyocr+label_targeted_row_lookup,0.4286,auto_extracted,
브라질,1-35,인식변화,,약간 부정적으로 변함,2.4,%,1100.0,1018,easyocr+label_targeted_row_lookup,1.0,auto_extracted,
브라질,1-35,인식변화,,변화 없음,20.4,%,1100.0,1018,easyocr+label_targeted_row_lookup,0.8375,auto_extracted,
브라질,1-35,인식변화,,약간 긍정적으로 변함,41.5,%,1100.0,1018,easyocr+label_targeted_row_lookup,0.9999,auto_extracted,
브라질,1-35,인식변화,,매우 긍정적으로 변함,35.1,%,1100.0,1018,easyocr+label_targeted_row_lookup,0.9996,auto_extracted,
브라질,1-35,인식변화,,5점 척도 평균(점),4.08,score(1-5),1100.0,1018,easyocr+label_targeted_row_lookup,0.9991,auto_extracted,
브라질,1-41,관광경험,,한국 관광 - 구매(방문) 경험률(%),24.8,%,1100.0,1021,easyocr+label_targeted_row_lookup,0.9868,auto_extracted,
브라질,1-41,관광경험,,한국 관광 - 평균 구매(방문) 횟수(회),1.02,회,1100.0,1021,easyocr+label_targeted_row_lookup,1.0,auto_extracted,
아르헨티나,1-16,호감도,드라마,5점 척도 평균(점),3.78,score(1-5),352.0,"1041,1042",easyocr+label_targeted_row_lookup,0.7987,auto_extracted,
아르헨티나,1-16,호감도,예능,5점 척도 평균(점),3.74,score(1-5),337.0,"1041,1042",easyocr+label_targeted_row_lookup,0.582,auto_extracted,
아르헨티나,1-16,호감도,영화,5점 척도 평균(점),3.66,score(1-5),345.0,"1041,1042",easyocr+label_targeted_row_lookup,0.4879,auto_extracted,
아르헨티나,1-16,호감도,음악,5점 척도 평균(점),3.66,score(1-5),354.0,"1041,1042",easyocr+label_targeted_row_lookup,0.4879,auto_extracted,
아르헨티나,1-16,호감도,애니메이션,5점 척도 평균(점),3.66,score(1-5),352.0,"1041,1042",easyocr+label_targeted_row_lookup,0.4879,auto_extracted,
아르헨티나,1-16,호감도,출판물,5점 척도 평균(점),3.68,score(1-5),295.0,"1041,1042",easyocr+label_targeted_row_lookup,0.7747,auto_extracted,
아르헨티나,1-16,호감도,웹툰,5점 척도 평균(점),3.85,score(1-5),351.0,"1041,1042",easyocr+label_targeted_row_lookup,0.8215,auto_extracted,
아르헨티나,1-16,호감도,게임,5점 척도 평균(점),3.78,score(1-5),351.0,"1041,1042",easyocr+label_targeted_row_lookup,0.7987,auto_extracted,
아르헨티나,1-16,호감도,패션,5점 척도 평균(점),3.84,score(1-5),345.0,"1041,1042",easyocr+label_targeted_row_lookup,0.4536,auto_extracted,
아르헨티나,1-16,호감도,뷰티,5점 척도 평균(점),3.81,score(1-5),355.0,"1041,1042",easyocr+label_targeted_row_lookup,0.5871,auto_extracted,
아르헨티나,1-16,호감도,음식,5점 척도 평균(점),3.95,score(1-5),352.0,"1041,1042",easyocr+label_targeted_row_lookup,0.9998,auto_extracted,
아르헨티나,1-16,호감도,한국어,5점 척도 평균(점),4.19,score(1-5),120.0,"1041,1042",easyocr+label_targeted_row_lookup,0.5003,auto_extracted,
아르헨티나,1-16,호감도,전반적 만족도,5점 척도 평균(점),3.72,score(1-5),800.0,"1041,1042",easyocr+label_targeted_row_lookup,0.8298,auto_extracted,
아르헨티나,1-33,관심도,,본인 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.27,score(1-5),800.0,1076,easyocr+label_targeted_row_lookup,0.9971,auto_extracted,
아르헨티나,1-33,관심도,,본인 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.25,score(1-5),800.0,1076,easyocr+label_targeted_row_lookup,0.9981,auto_extracted,
아르헨티나,1-33,관심도,,자국민 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.37,score(1-5),800.0,1076,easyocr+label_targeted_row_lookup,0.9532,auto_extracted,
아르헨티나,1-33,관심도,,자국민 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.42,score(1-5),800.0,1076,easyocr+label_targeted_row_lookup,0.9984,auto_extracted,
아르헨티나,1-33,관심도,,본인 소비지출 의향 변화 (1년 전 대비) - 5점 척도 평균(점),3.07,score(1-5),800.0,1076,easyocr+label_targeted_row_lookup,0.9727,auto_extracted,
아르헨티나,1-33,관심도,,본인 소비지출 의향 변화 (1년 후 예상) - 5점 척도 평균(점),3.09,score(1-5),800.0,1076,easyocr+label_targeted_row_lookup,0.9097,auto_extracted,
아르헨티나,1-35,인식변화,,매우 부정적으로 변함,1.6,%,800.0,1078,easyocr+label_targeted_row_lookup,0.3226,auto_extracted,
아르헨티나,1-35,인식변화,,약간 부정적으로 변함,2.8,%,800.0,1078,easyocr+label_targeted_row_lookup,0.7078,auto_extracted,
아르헨티나,1-35,인식변화,,변화 없음,35.0,%,800.0,1078,easyocr+label_targeted_row_lookup,0.9912,auto_extracted,
아르헨티나,1-35,인식변화,,약간 긍정적으로 변함,43.6,%,800.0,1078,easyocr+label_targeted_row_lookup,0.6465,auto_extracted,
아르헨티나,1-35,인식변화,,매우 긍정적으로 변함,17.0,%,800.0,1078,easyocr+label_targeted_row_lookup,1.0,auto_extracted,
아르헨티나,1-35,인식변화,,5점 척도 평균(점),3.72,score(1-5),800.0,1078,easyocr+label_targeted_row_lookup,0.7629,auto_extracted,
아르헨티나,1-41,관광경험,,한국 관광 - 구매(방문) 경험률(%),19.5,%,800.0,1081,easyocr+label_targeted_row_lookup,0.5726,auto_extracted,
아르헨티나,1-41,관광경험,,한국 관광 - 평균 구매(방문) 횟수(회),0.56,회,800.0,1081,easyocr+label_targeted_row_lookup,0.9975,auto_extracted,
칠레,1-16,호감도,드라마,5점 척도 평균(점),3.81,score(1-5),242.0,"1101,1102",easyocr+label_targeted_row_lookup,0.7928,auto_extracted,
칠레,1-16,호감도,예능,5점 척도 평균(점),3.87,score(1-5),232.0,"1101,1102",easyocr+label_targeted_row_lookup,0.9099,auto_extracted,
칠레,1-16,호감도,영화,5점 척도 평균(점),3.8,score(1-5),235.0,"1101,1102",easyocr+label_targeted_row_lookup,0.9958,auto_extracted,
칠레,1-16,호감도,음악,5점 척도 평균(점),3.71,score(1-5),238.0,"1101,1102",easyocr+label_targeted_row_lookup,0.9913,auto_extracted,
칠레,1-16,호감도,애니메이션,5점 척도 평균(점),3.8,score(1-5),239.0,"1101,1102",easyocr+label_targeted_row_lookup,0.4209,auto_extracted,
칠레,1-16,호감도,출판물,5점 척도 평균(점),3.88,score(1-5),205.0,"1101,1102",easyocr+label_targeted_row_lookup,0.8511,auto_extracted,
칠레,1-16,호감도,웹툰,5점 척도 평균(점),3.83,score(1-5),231.0,"1101,1102",easyocr+label_targeted_row_lookup,0.4974,auto_extracted,
칠레,1-16,호감도,게임,5점 척도 평균(점),3.93,score(1-5),236.0,"1101,1102",easyocr+label_targeted_row_lookup,0.9811,auto_extracted,
칠레,1-16,호감도,패션,5점 척도 평균(점),3.95,score(1-5),237.0,"1101,1102",easyocr+label_targeted_row_lookup,0.9916,auto_extracted,
칠레,1-16,호감도,뷰티,5점 척도 평균(점),4.04,score(1-5),237.0,"1101,1102",easyocr+label_targeted_row_lookup,0.741,auto_extracted,
칠레,1-16,호감도,음식,5점 척도 평균(점),3.92,score(1-5),236.0,"1101,1102",easyocr+label_targeted_row_lookup,0.65,auto_extracted,
칠레,1-16,호감도,한국어,5점 척도 평균(점),4.16,score(1-5),105.0,"1101,1102",easyocr+label_targeted_row_lookup,0.9536,auto_extracted,
칠레,1-16,호감도,전반적 만족도,5점 척도 평균(점),3.83,score(1-5),500.0,"1101,1102",easyocr+label_targeted_row_lookup,0.5686,auto_extracted,
칠레,1-33,관심도,,본인 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.43,score(1-5),500.0,1136,easyocr+label_targeted_row_lookup,0.9969,auto_extracted,
칠레,1-33,관심도,,본인 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.39,score(1-5),500.0,1136,easyocr+label_targeted_row_lookup,0.9986,auto_extracted,
칠레,1-33,관심도,,자국민 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.68,score(1-5),500.0,1136,easyocr+label_targeted_row_lookup,0.767,auto_extracted,
칠레,1-33,관심도,,자국민 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.59,score(1-5),500.0,1136,easyocr+label_targeted_row_lookup,0.5476,auto_extracted,
칠레,1-33,관심도,,본인 소비지출 의향 변화 (1년 전 대비) - 5점 척도 평균(점),3.26,score(1-5),500.0,1136,easyocr+label_targeted_row_lookup,0.9933,auto_extracted,
칠레,1-33,관심도,,본인 소비지출 의향 변화 (1년 후 예상) - 5점 척도 평균(점),3.31,score(1-5),500.0,1136,easyocr+label_targeted_row_lookup,0.999,auto_extracted,
칠레,1-35,인식변화,,매우 부정적으로 변함,1.4,%,500.0,1138,easyocr+label_targeted_row_lookup,0.6509,auto_extracted,
칠레,1-35,인식변화,,약간 부정적으로 변함,2.8,%,500.0,1138,easyocr+label_targeted_row_lookup,0.8908,auto_extracted,
칠레,1-35,인식변화,,변화 없음,25.8,%,500.0,1138,easyocr+label_targeted_row_lookup,1.0,auto_extracted,
칠레,1-35,인식변화,,약간 긍정적으로 변함,48.2,%,500.0,1138,easyocr+label_targeted_row_lookup,0.9827,auto_extracted,
칠레,1-35,인식변화,,매우 긍정적으로 변함,21.8,%,500.0,1138,easyocr+label_targeted_row_lookup,0.9986,auto_extracted,
칠레,1-35,인식변화,,5점 척도 평균(점),3.86,score(1-5),500.0,1138,easyocr+label_targeted_row_lookup,0.9965,auto_extracted,
칠레,1-41,관광경험,,한국 관광 - 구매(방문) 경험률(%),20.2,%,500.0,1141,easyocr+label_targeted_row_lookup,0.9267,auto_extracted,
칠레,1-41,관광경험,,한국 관광 - 평균 구매(방문) 횟수(회),1.11,회,500.0,1141,easyocr+label_targeted_row_lookup,0.9996,auto_extracted,
영국,1-16,호감도,드라마,5점 척도 평균(점),4.2,score(1-5),385.0,"1161,1162",easyocr+label_targeted_row_lookup,0.7157,auto_extracted,
영국,1-16,호감도,예능,5점 척도 평균(점),4.13,score(1-5),387.0,"1161,1162",easyocr+label_targeted_row_lookup,0.9978,auto_extracted,
영국,1-16,호감도,영화,5점 척도 평균(점),4.21,score(1-5),389.0,"1161,1162",easyocr+label_targeted_row_lookup,0.9982,auto_extracted,
영국,1-16,호감도,음악,5점 척도 평균(점),3.78,score(1-5),403.0,"1161,1162",easyocr+label_targeted_row_lookup,0.9979,auto_extracted,
영국,1-16,호감도,애니메이션,5점 척도 평균(점),4.03,score(1-5),395.0,"1161,1162",easyocr+label_targeted_row_lookup,0.9495,auto_extracted,
영국,1-16,호감도,출판물,5점 척도 평균(점),4.26,score(1-5),260.0,"1161,1162",easyocr+label_targeted_row_lookup,0.7428,auto_extracted,
영국,1-16,호감도,웹툰,5점 척도 평균(점),4.3,score(1-5),209.0,"1161,1162",easyocr+label_targeted_row_lookup,0.8404,auto_extracted,
영국,1-16,호감도,게임,5점 척도 평균(점),4.17,score(1-5),359.0,"1161,1162",easyocr+label_targeted_row_lookup,0.644,auto_extracted,
영국,1-16,호감도,패션,5점 척도 평균(점),4.14,score(1-5),386.0,"1161,1162",easyocr+label_targeted_row_lookup,0.9983,auto_extracted,
영국,1-16,호감도,뷰티,5점 척도 평균(점),4.13,score(1-5),381.0,"1161,1162",easyocr+label_targeted_row_lookup,0.9925,auto_extracted,
영국,1-16,호감도,음식,5점 척도 평균(점),4.07,score(1-5),399.0,"1161,1162",easyocr+label_targeted_row_lookup,0.9213,auto_extracted,
영국,1-16,호감도,한국어,5점 척도 평균(점),4.25,score(1-5),183.0,"1161,1162",easyocr+label_targeted_row_lookup,0.9991,auto_extracted,
영국,1-16,호감도,전반적 만족도,5점 척도 평균(점),3.91,score(1-5),850.0,"1161,1162",easyocr+label_targeted_row_lookup,0.6296,auto_extracted,
영국,1-33,관심도,,본인 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.61,score(1-5),850.0,1196,easyocr+label_targeted_row_lookup,0.9995,auto_extracted,
영국,1-33,관심도,,본인 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.53,score(1-5),850.0,1196,easyocr+label_targeted_row_lookup,0.5556,auto_extracted,
영국,1-33,관심도,,자국민 관심도 변화 (1년 전 대비) - 5점 척도 평균(점),3.59,score(1-5),850.0,1196,easyocr+label_targeted_row_lookup,0.9987,auto_extracted,
영국,1-33,관심도,,자국민 관심도 변화 (1년 후 예상) - 5점 척도 평균(점),3.62,score(1-5),850.0,1196,easyocr+label_targeted_row_lookup,0.8906,auto_extracted,
영국,1-33,관심도,,본인 소비지출 의향 변화 (1년 전 대비) - 5점 척도 평균(점),3.45,score(1-5),850.0,1196,easyocr+label_targeted_row_lookup,0.9996,auto_extracted,
영국,1-33,관심도,,본인 소비지출 의향 변화 (1년 후 예상) - 5점 척도 평균(점),3.46,score(1-5),850.0,1196,easyocr+label_targeted_row_lookup,0.9995,auto_extracted,
영국,1-35,인식변화,,매우 부정적으로 변함,0.7,%,850.0,1198,easyocr+label_targeted_row_lookup,0.9836,auto_extracted,
영국,1-35,인식변화,,약간 부정적으로 변함,3.2,%,850.0,1198,easyocr+label_targeted_row_lookup,0.9046,auto_extracted,
영국,1-35,인식변화,,변화 없음,26.5,%,850.0,1198,easyocr+label_targeted_row_lookup,0.9993,auto_extracted,
영국,1-35,인식변화,,약간 긍정적으로 변함,42.7,%,850.0,1198,easyocr+label_targeted_row_lookup,0.995,auto_extracted,
영국,1-35,인식변화,,매우 긍정적으로 변함,26.9,%,850.0,1198,easyocr+label_targeted_row_lookup,0.9419,auto_extracted,
영국,1-35,인식변화,,5점 척도 평균(점),3.92,score(1-5),850.0,1198,easyocr+label_targeted_row_lookup,0.8783,auto_extracted,
영국,1-41,관광경험,,한국 관광 - 구매(방문) 경험률(%),35.2,%,850.0,1201,easyocr+label_targeted_row_lookup,0.9972,auto_extracted,
영국,1-41,관광경험,,한국 관광 - 평균 구매(방문) 횟수(회),1.14,회,850.0,1201,easyocr+label_targeted_row_lookup,0.8857,auto_extracted,
프랑스,1-16,호감도,드라마,5점 척도 평균(점),3.79,score(1-5),366.0,"1221,1222",easyocr+label_targeted_row_lookup,0.9983,auto_extracted,
프랑스,1-16,호감도,예능,5점 척도 평균(점),3.89,score(1-5),271.0,"1221,1222",easyocr+label_targeted_row_lookup,0.7438,auto_extracted,
프랑스,1-16,호감도,영화,5점 척도 평균(점),3.66,score(1-5),365.0,"1221,1222",easyocr+label_targeted_row_lookup,0.5116,auto_extracted,
