country,table_id,indicator,content_category,item,rank_group,value,unit,base,source_page,extraction_method,ocr_confidence,verification_status,notes,raw_item,label_confidence
인도,1-18,호감 저해요인,뷰티,나의 가치와 맞지 않아세할활  동물 실험 등,1순위,4.8,%,952.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9983,auto_extracted,,위 나의 가치와 맞지 않아세할활 동물 실험 등,high_confidence
인도,1-18,호감 저해요인,뷰티,나의 가치와 맞지 않아세할활  동물 실험 등,1+2순위(중복),10.8,%,952.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9998,auto_extracted,,위 나의 가치와 맞지 않아세할활 동물 실험 등,high_confidence
인도,1-18,호감 저해요인,뷰티,한국에서 제조한 제품이 아니어서,1순위,4.3,%,952.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.999,auto_extracted,,한국에서 제조한 제품이 아니어서,high_confidence
인도,1-18,호감 저해요인,뷰티,한국에서 제조한 제품이 아니어서,1+2순위(중복),8.4,%,952.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,한국에서 제조한 제품이 아니어서,high_confidence
인도,1-18,호감 저해요인,뷰티,제품의 종류가 다양하지 않아서,1순위,3.9,%,952.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.5525,auto_extracted,,제품의 종류가 다양하지 않아서,high_confidence
인도,1-18,호감 저해요인,뷰티,제품의 종류가 다양하지 않아서,1+2순위(중복),7.7,%,952.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.5091,auto_extracted,,제품의 종류가 다양하지 않아서,high_confidence
인도,1-18,호감 저해요인,뷰티,브랜드 이미지가 쫓지 않아서,1순위,3.9,%,952.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9996,auto_extracted,,브랜드 이미지가 쫓지 않아서,high_confidence
인도,1-18,호감 저해요인,뷰티,브랜드 이미지가 쫓지 않아서,1+2순위(중복),6.6,%,952.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9995,auto_extracted,,브랜드 이미지가 쫓지 않아서,high_confidence
인도,1-18,호감 저해요인,뷰티,국가 간 역사-외교적 관계로 인해서,1순위,3.7,%,952.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9974,auto_extracted,,국가 간 역사-외교적 관계로 인해서,high_confidence
인도,1-18,호감 저해요인,뷰티,국가 간 역사-외교적 관계로 인해서,1+2순위(중복),8.0,%,952.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9943,auto_extracted,,국가 간 역사-외교적 관계로 인해서,high_confidence
인도,1-18,호감 저해요인,뷰티,품질이 떨어저서,1순위,2.5,%,952.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,품질이 떨어저서,high_confidence
인도,1-18,호감 저해요인,뷰티,품질이 떨어저서,1+2순위(중복),4.1,%,952.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9992,auto_extracted,,품질이 떨어저서,high_confidence
인도,1-18,호감 저해요인,뷰티,기타,1순위,0.3,%,952.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9911,auto_extracted,,기타,high_confidence
인도,1-18,호감 저해요인,뷰티,기타,1+2순위(중복),0.6,%,952.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9979,auto_extracted,,기타,high_confidence
인도,1-18,호감 저해요인,뷰티,봄 없음,1순위,13.9,%,952.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9697,auto_extracted,,뿐 없음,high_confidence
인도,1-18,호감 저해요인,뷰티,봄 없음,1+2순위(중복),13.9,%,952.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9008,auto_extracted,,뿐 없음,high_confidence
인도,1-18,호감 저해요인,뷰티,(피부튼  성적 정체성  관습 문제 등) 다양한 문화에 대한 고려가 부족해서,1+2순위(중복),14.2,%,952.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9471,manual_review,,다양한 문화에 대한 고려가 부족해서,high_confidence
인도,1-18,호감 저해요인,뷰티,남성 여성,1+2순위(중복),10.0,%,952.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.8876,manual_review,,남성 여성,high_confidence
인도,1-18,호감 저해요인,음식,가격이 비싸서,1순위,14.7,%,951.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9085,auto_extracted,,가격이 비싸서,high_confidence
인도,1-18,호감 저해요인,음식,가격이 비싸서,1+2순위(중복),23.2,%,951.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9993,auto_extracted,,가격이 비싸서,high_confidence
인도,1-18,호감 저해요인,음식,재료조리법올 알 수 없어서,1순위,12.1,%,951.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9987,auto_extracted,,재료조리법올 알 수 없어서,high_confidence
인도,1-18,호감 저해요인,음식,재료조리법올 알 수 없어서,1+2순위(중복),23.1,%,951.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,1.0,auto_extracted,,재료조리법올 알 수 없어서,high_confidence
인도,1-18,호감 저해요인,음식,매운 맛이 강해서,1순위,11.9,%,951.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,1.0,auto_extracted,,매운 맛이 강해서,high_confidence
인도,1-18,호감 저해요인,음식,매운 맛이 강해서,1+2순위(중복),22.2,%,951.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,매운 맛이 강해서,high_confidence
인도,1-18,호감 저해요인,음식,식사 도귀술가락 젓가렉의 사용이 어려워서,1순위,11.1,%,951.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.666,auto_extracted,,식사 도귀소가락 젓가렉의 사용이 어려워서,high_confidence
인도,1-18,호감 저해요인,음식,식사 도귀술가락 젓가렉의 사용이 어려워서,1+2순위(중복),22.7,%,951.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.8557,auto_extracted,,식사 도귀소가락 젓가렉의 사용이 어려워서,high_confidence
인도,1-18,호감 저해요인,음식,국가 간 역사 외교적 관계로 인해서,1순위,7.5,%,951.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9987,auto_extracted,,슈 국가 간 역사-외교적 관계로 인해서,high_confidence
인도,1-18,호감 저해요인,음식,국가 간 역사 외교적 관계로 인해서,1+2순위(중복),11.3,%,951.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9992,auto_extracted,,슈 국가 간 역사-외교적 관계로 인해서,high_confidence
인도,1-18,호감 저해요인,음식,제공하는 음식이 다양하지 않아서,1순위,6.5,%,951.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9998,auto_extracted,,제공하는 음식이 다양하지 않아서,high_confidence
인도,1-18,호감 저해요인,음식,제공하는 음식이 다양하지 않아서,1+2순위(중복),14.5,%,951.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,제공하는 음식이 다양하지 않아서,high_confidence
인도,1-18,호감 저해요인,음식,좋아하는 맛과 향이 아니어서,1순위,5.5,%,951.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,1.0,auto_extracted,,좋아하는 맛과 향이 아니어서,high_confidence
인도,1-18,호감 저해요인,음식,좋아하는 맛과 향이 아니어서,1+2순위(중복),11.2,%,951.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9939,auto_extracted,,좋아하는 맛과 향이 아니어서,high_confidence
인도,1-18,호감 저해요인,음식,음식울 나뉘먹는 문화가 어색해서,1순위,5.2,%,951.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9998,auto_extracted,,둘 음식올 나뉘먹는 문화가 어색해서,high_confidence
인도,1-18,호감 저해요인,음식,음식울 나뉘먹는 문화가 어색해서,1+2순위(중복),11.4,%,951.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9998,auto_extracted,,둘 음식올 나뉘먹는 문화가 어색해서,high_confidence
인도,1-18,호감 저해요인,음식,기타,1순위,0.5,%,951.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.8094,auto_extracted,,기타,high_confidence
인도,1-18,호감 저해요인,음식,기타,1+2순위(중복),0.9,%,951.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.7492,auto_extracted,,기타,high_confidence
인도,1-18,호감 저해요인,음식,욕 없음,1순위,14.7,%,951.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9085,auto_extracted,,욕 없음,high_confidence
인도,1-18,호감 저해요인,음식,욕 없음,1+2순위(중복),14.7,%,951.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9997,auto_extracted,,욕 없음,high_confidence
인도,1-18,호감 저해요인,한국어,한국어름 사용할 일이 적어서,1순위,18.9,%,752.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,1.0,auto_extracted,,한국어름 사용할 일이 적어서,high_confidence
인도,1-18,호감 저해요인,한국어,한국어름 사용할 일이 적어서,1+2순위(중복),34.2,%,752.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9996,auto_extracted,,한국어름 사용할 일이 적어서,high_confidence
인도,1-18,호감 저해요인,한국어,한글이 만들어진 역사와 원리름 이해하기 어려워세생소해세,1순위,14.9,%,752.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.938,manual_review,,한글이 만들어진 역사와 원리지 이해하기 어려워세생소해세,high_confidence
인도,1-18,호감 저해요인,한국어,한국어 표기법이 복잡하고 비효율적으로 느껴저서,1순위,12.9,%,752.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,한국어 표기법이 복잡하고 비효율적으로 느껴저서,high_confidence
인도,1-18,호감 저해요인,한국어,한국어 표기법이 복잡하고 비효율적으로 느껴저서,1+2순위(중복),26.5,%,752.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,1.0,auto_extracted,,한국어 표기법이 복잡하고 비효율적으로 느껴저서,high_confidence
인도,1-18,호감 저해요인,한국어,한국어 실력이 늘지 않아서,1순위,12.0,%,752.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,1.0,auto_extracted,,한국어 실력이 늘지 않아서,high_confidence
인도,1-18,호감 저해요인,한국어,한국어 실력이 늘지 않아서,1+2순위(중복),21.8,%,752.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,한국어 실력이 늘지 않아서,high_confidence
인도,1-18,호감 저해요인,한국어,한국어 자체에 흥미름 느끼기 어려워서,1순위,10.9,%,752.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.8281,auto_extracted,,한국어 자체에 흥미흘 느끼기 어려워서,high_confidence
인도,1-18,호감 저해요인,한국어,한국어 자체에 흥미름 느끼기 어려워서,1+2순위(중복),21.3,%,752.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9757,auto_extracted,,한국어 자체에 흥미흘 느끼기 어려워서,high_confidence
인도,1-18,호감 저해요인,한국어,한국어의 소리가 불편하거나 어색해서,1순위,9.2,%,752.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9805,auto_extracted,,한국어의 소리가 불편하거나 어색해서,high_confidence
인도,1-18,호감 저해요인,한국어,한국어의 소리가 불편하거나 어색해서,1+2순위(중복),15.0,%,752.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9961,auto_extracted,,한국어의 소리가 불편하거나 어색해서,high_confidence
인도,1-18,호감 저해요인,한국어,한국 단어나 표현 방식이 낯설고 불편해서,1순위,8.4,%,752.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9998,auto_extracted,,한국 단어나 표현 방식이 낯설고 불편해서,high_confidence
인도,1-18,호감 저해요인,한국어,한국 단어나 표현 방식이 낯설고 불편해서,1+2순위(중복),19.9,%,752.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.6437,auto_extracted,,한국 단어나 표현 방식이 낯설고 불편해서,high_confidence
인도,1-18,호감 저해요인,한국어,향 기타,1순위,0.8,%,752.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.4948,auto_extracted,,향 기타,high_confidence
인도,1-18,호감 저해요인,한국어,향 기타,1+2순위(중복),0.9,%,752.0,"449,450,451,452,453,454,455,456",easyocr+ranked_item_row_grouping,0.9961,auto_extracted,,향 기타,high_confidence
인도,1-37,한류 부정적 인식 공감 이유,,한류는  지나치게 상업적,1순위,13.6,%,928.0,479,easyocr+ranked_item_row_grouping,0.4958,auto_extracted,,한류는  지나치게 상업적,high_confidence
인도,1-37,한류 부정적 인식 공감 이유,,한류는  지나치게 상업적,1+2순위(중복),24.7,%,928.0,479,easyocr+ranked_item_row_grouping,0.8638,auto_extracted,,한류는  지나치게 상업적,high_confidence
인도,1-37,한류 부정적 인식 공감 이유,,남북 분단 북한의 국제적인 위협,1순위,12.7,%,928.0,479,easyocr+ranked_item_row_grouping,0.9997,auto_extracted,,남북 분단 북한의 국제적인 위협,high_confidence
인도,1-37,한류 부정적 인식 공감 이유,,남북 분단 북한의 국제적인 위협,1+2순위(중복),23.3,%,928.0,479,easyocr+ranked_item_row_grouping,0.9997,auto_extracted,,남북 분단 북한의 국제적인 위협,high_confidence
인도,1-37,한류 부정적 인식 공감 이유,,다양한  문화에 대한 고려가 부족,1순위,12.2,%,928.0,479,easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,다양한  문화에 대한 고려가 부족,high_confidence
인도,1-37,한류 부정적 인식 공감 이유,,다양한  문화에 대한 고려가 부족,1+2순위(중복),22.0,%,928.0,479,easyocr+ranked_item_row_grouping,0.9618,auto_extracted,,다양한  문화에 대한 고려가 부족,high_confidence
인도,1-37,한류 부정적 인식 공감 이유,,자국 굳렌츠 산업의 보호 필요,1순위,11.7,%,928.0,479,easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,자국 굳렌츠 산업의 보호 필요,high_confidence
인도,1-37,한류 부정적 인식 공감 이유,,자국 굳렌츠 산업의 보호 필요,1+2순위(중복),20.5,%,928.0,479,easyocr+ranked_item_row_grouping,1.0,auto_extracted,,자국 굳렌츠 산업의 보호 필요,high_confidence
인도,1-37,한류 부정적 인식 공감 이유,,한국과의 정치 및 외교적 갈등,1순위,11.2,%,928.0,479,easyocr+ranked_item_row_grouping,0.9997,auto_extracted,,한국과의 정치 및 외교적 갈등,high_confidence
인도,1-37,한류 부정적 인식 공감 이유,,한국과의 정치 및 외교적 갈등,1+2순위(중복),20.8,%,928.0,479,easyocr+ranked_item_row_grouping,0.855,auto_extracted,,한국과의 정치 및 외교적 갈등,high_confidence
인도,1-37,한류 부정적 인식 공감 이유,,한류스타의 부적절한 언행 비운리적인 행동,1순위,10.9,%,928.0,479,easyocr+ranked_item_row_grouping,1.0,auto_extracted,,순위 한류스타의 부적절한 언행 비운리적인 행동,high_confidence
인도,1-37,한류 부정적 인식 공감 이유,,한류스타의 부적절한 언행 비운리적인 행동,1+2순위(중복),21.3,%,928.0,479,easyocr+ranked_item_row_grouping,0.9757,auto_extracted,,순위 한류스타의 부적절한 언행 비운리적인 행동,high_confidence
인도,1-37,한류 부정적 인식 공감 이유,,한류는  지나치게 자극적이고 선정적,1순위,9.8,%,928.0,479,easyocr+ranked_item_row_grouping,0.9978,auto_extracted,,한류는  지나치게 자극적이고 선정적,high_confidence
인도,1-37,한류 부정적 인식 공감 이유,,한류는  지나치게 자극적이고 선정적,1+2순위(중복),20.5,%,928.0,479,easyocr+ranked_item_row_grouping,1.0,auto_extracted,,한류는  지나치게 자극적이고 선정적,high_confidence
인도,1-37,한류 부정적 인식 공감 이유,,한류는  확일적이고 식상,1순위,9.2,%,928.0,479,easyocr+ranked_item_row_grouping,0.7313,auto_extracted,,한류는 확일적이고 식상,high_confidence
인도,1-37,한류 부정적 인식 공감 이유,,한류는  확일적이고 식상,1+2순위(중복),16.3,%,928.0,479,easyocr+ranked_item_row_grouping,0.7766,auto_extracted,,한류는 확일적이고 식상,high_confidence
인도,1-37,한류 부정적 인식 공감 이유,,한국과의 역사적인 관계,1순위,8.3,%,928.0,479,easyocr+ranked_item_row_grouping,0.9544,auto_extracted,,한국과의 역사적인 관계,high_confidence
인도,1-37,한류 부정적 인식 공감 이유,,한국과의 역사적인 관계,1+2순위(중복),17.7,%,928.0,479,easyocr+ranked_item_row_grouping,0.9987,auto_extracted,,한국과의 역사적인 관계,high_confidence
인도,1-37,한류 부정적 인식 공감 이유,,기타,1순위,0.4,%,928.0,479,easyocr+ranked_item_row_grouping,0.8617,auto_extracted,,기타,high_confidence
인도,1-37,한류 부정적 인식 공감 이유,,기타,1+2순위(중복),0.4,%,928.0,479,easyocr+ranked_item_row_grouping,0.7565,auto_extracted,,기타,high_confidence
베트남,1-17,호감요인,드라마,배우의 외모가 매력적이어서,1순위,17.4,%,484.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9997,auto_extracted,,배우의 외모가 매력적이어서,high_confidence
베트남,1-17,호감요인,드라마,배우의 외모가 매력적이어서,1+2순위(중복),29.0,%,484.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.8275,auto_extracted,,배우의 외모가 매력적이어서,high_confidence
베트남,1-17,호감요인,드라마,배우의 연기력이 뛰어나서,1순위,12.2,%,484.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9994,auto_extracted,,배우의 연기력이 뛰어나서,high_confidence
베트남,1-17,호감요인,드라마,배우의 연기력이 뛰어나서,1+2순위(중복),24.2,%,484.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.6232,auto_extracted,,배우의 연기력이 뛰어나서,high_confidence
베트남,1-17,호감요인,드라마,영상미 연출력 등 작품성이 좋아서,1순위,9.3,%,484.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9952,auto_extracted,,영상미 연출력 등 작품성이 좋아서,high_confidence
베트남,1-17,호감요인,드라마,영상미 연출력 등 작품성이 좋아서,1+2순위(중복),14.9,%,484.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9987,auto_extracted,,영상미 연출력 등 작품성이 좋아서,high_confidence
베트남,1-17,호감요인,드라마,스토리가 짜임새 잇고 단단해서,1순위,8.8,%,484.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9271,auto_extracted,,스토리가 짜임새 있고 단단해서,high_confidence
베트남,1-17,호감요인,드라마,스토리가 짜임새 잇고 단단해서,1+2순위(중복),20.0,%,484.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9924,auto_extracted,,스토리가 짜임새 있고 단단해서,high_confidence
베트남,1-17,호감요인,드라마,선호하는 배우가 출연해서,1순위,8.7,%,484.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9431,auto_extracted,,선호하는 배우가 출연해서,high_confidence
베트남,1-17,호감요인,드라마,선호하는 배우가 출연해서,1+2순위(중복),18.0,%,484.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,1.0,auto_extracted,,선호하는 배우가 출연해서,high_confidence
베트남,1-17,호감요인,드라마,연애 스토리가 순수해서,1순위,5.5,%,484.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.5826,auto_extracted,,연애 스토리가 순수해서,high_confidence
베트남,1-17,호감요인,드라마,연애 스토리가 순수해서,1+2순위(중복),11.1,%,484.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.8839,auto_extracted,,연애 스토리가 순수해서,high_confidence
베트남,1-17,호감요인,드라마,온라인모바일 플렉품올 통해 접할 수 있어서,1순위,5.0,%,484.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.7028,auto_extracted,,온라인모바일 플렉품올 통해 접할 수 있어서,high_confidence
베트남,1-17,호감요인,드라마,온라인모바일 플렉품올 통해 접할 수 있어서,1+2순위(중복),7.4,%,484.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9994,auto_extracted,,온라인모바일 플렉품올 통해 접할 수 있어서,high_confidence
베트남,1-17,호감요인,드라마,불평등양국화 등 사회 문제름 현실적으로 표현해서,1순위,4.7,%,484.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.7454,auto_extracted,,불평등양국화 등 사회 문제름 현실적으로 표현해서,high_confidence
베트남,1-17,호감요인,드라마,불평등양국화 등 사회 문제름 현실적으로 표현해서,1+2순위(중복),11.7,%,484.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9987,auto_extracted,,불평등양국화 등 사회 문제름 현실적으로 표현해서,high_confidence
베트남,1-17,호감요인,드라마,패센부티 등 한국 최신 트렌드록 볼 수 있어서,1순위,3.7,%,484.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9694,auto_extracted,,패션부티 등 한국 최신 트럭드록 볼 수 있어서,high_confidence
베트남,1-17,호감요인,드라마,패센부티 등 한국 최신 트렌드록 볼 수 있어서,1+2순위(중복),9.5,%,484.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9998,auto_extracted,,패션부티 등 한국 최신 트럭드록 볼 수 있어서,high_confidence
베트남,1-17,호감요인,드라마,한국어에 대한 관심 및 학습 수요가 증가해서,1순위,1.4,%,484.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9998,auto_extracted,,류 한국어에 대한 관심 및 학습 수요가 증가해서,high_confidence
베트남,1-17,호감요인,드라마,한국어에 대한 관심 및 학습 수요가 증가해서,1+2순위(중복),3.5,%,484.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.8704,auto_extracted,,류 한국어에 대한 관심 및 학습 수요가 증가해서,high_confidence
베트남,1-17,호감요인,드라마,한국 생활문회틀 간접 경험하거나 이해할 수 있어서,1+2순위(중복),18.0,%,484.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,1.0,manual_review,,한국 생활문회지 간접 경험하거나 이해할 수 있어서,high_confidence
베트남,1-17,호감요인,드라마,표현 방식이 과감독특생생해서,1+2순위(중복),11.8,%,484.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9995,manual_review,,표현 방식이 과감 독특생생해서,high_confidence
베트남,1-17,호감요인,예능,프로그램 큰센트 및 포패이 좋아서,1순위,14.0,%,480.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9384,auto_extracted,,프로그램 큰센트 및 포패이 좋아서,high_confidence
베트남,1-17,호감요인,예능,프로그램 큰센트 및 포패이 좋아서,1+2순위(중복),23.0,%,480.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9992,auto_extracted,,프로그램 큰센트 및 포패이 좋아서,high_confidence
베트남,1-17,호감요인,예능,출연진의 캐릭터 및 역할 등이 개성 있어서,1순위,13.6,%,480.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9969,auto_extracted,,출연진의 캐릭터 및 역할 등이 개성 있어서,high_confidence
베트남,1-17,호감요인,예능,출연진의 캐릭터 및 역할 등이 개성 있어서,1+2순위(중복),24.2,%,480.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9995,auto_extracted,,출연진의 캐릭터 및 역할 등이 개성 있어서,high_confidence
베트남,1-17,호감요인,예능,한국 생활문회틀 간접 경험하거나 이해할 수 있어서,1순위,12.1,%,480.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9988,auto_extracted,,능 한국 생활문회틀 간접 경험하거나 이해할 수 있어서,high_confidence
베트남,1-17,호감요인,예능,한국 생활문회틀 간접 경험하거나 이해할 수 있어서,1+2순위(중복),25.3,%,480.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9997,auto_extracted,,능 한국 생활문회틀 간접 경험하거나 이해할 수 있어서,high_confidence
베트남,1-17,호감요인,예능,재미있는 게임 및 소재름 사용해서,1순위,9.6,%,480.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9964,auto_extracted,,재미있는 게임 및 소재록 사용해서,high_confidence
베트남,1-17,호감요인,예능,재미있는 게임 및 소재름 사용해서,1+2순위(중복),24.0,%,480.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9596,auto_extracted,,재미있는 게임 및 소재록 사용해서,high_confidence
베트남,1-17,호감요인,예능,출연진들 간의 팀위크가 몸보여서,1순위,9.6,%,480.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9995,auto_extracted,,출연진들 간의 팀위크가 돌보여서,high_confidence
베트남,1-17,호감요인,예능,출연진들 간의 팀위크가 몸보여서,1+2순위(중복),19.4,%,480.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9361,auto_extracted,,출연진들 간의 팀위크가 돌보여서,high_confidence
베트남,1-17,호감요인,예능,수 청문하튼 스타가 MC 맛 출연진-로 등장해서,1순위,9.4,%,480.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9999,manual_review,,수 청문하튼 스타가 MC 맛 출연진-로 등장해서,low_confidence
베트남,1-17,호감요인,예능,온라인모바일 플렉품올 통해 접할 수 있어서,1순위,9.4,%,480.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9999,auto_extracted,,온라인모바일 플렉품올 통해 접할 수 있어서,high_confidence
베트남,1-17,호감요인,예능,온라인모바일 플렉품올 통해 접할 수 있어서,1+2순위(중복),14.1,%,480.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9996,auto_extracted,,온라인모바일 플렉품올 통해 접할 수 있어서,high_confidence
베트남,1-17,호감요인,예능,자막 그래픽 합성  회면구성 등 편집이 재미있어서,1순위,7.5,%,480.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.8767,auto_extracted,,자막 그래픽 합성  회면구성 등 편집이 재미있어서,high_confidence
베트남,1-17,호감요인,예능,자막 그래픽 합성  회면구성 등 편집이 재미있어서,1+2순위(중복),15.3,%,480.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9993,auto_extracted,,자막 그래픽 합성  회면구성 등 편집이 재미있어서,high_confidence
베트남,1-17,호감요인,예능,감동적이거나 힘림되는 스토리가 있어서,1순위,7.5,%,480.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.8767,auto_extracted,,복 감동적이거나 혈림되는 스토리가 있어서,high_confidence
베트남,1-17,호감요인,예능,감동적이거나 힘림되는 스토리가 있어서,1+2순위(중복),14.8,%,480.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9995,auto_extracted,,복 감동적이거나 혈림되는 스토리가 있어서,high_confidence
베트남,1-17,호감요인,예능,패센부티 등 한국 최신 트렌드록 볼 수 있어서,1순위,7.4,%,480.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9994,auto_extracted,,예 패센뷰티 등 한국 최신 트럭드록 볼 수 있어서,high_confidence
베트남,1-17,호감요인,예능,패센부티 등 한국 최신 트렌드록 볼 수 있어서,1+2순위(중복),15.7,%,480.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9982,auto_extracted,,예 패센뷰티 등 한국 최신 트럭드록 볼 수 있어서,high_confidence
베트남,1-17,호감요인,예능,기타,1+2순위(중복),0.2,%,480.0,"503,504,505,506,507,508",easyocr+ranked_item_row_grouping,0.9998,manual_review,,기타,high_confidence
